Biomarker,AUC,Sensitivity (max sum),Specificity (max sum),Sensitivity (sens > 95%),Specificity (sens > 95%),Log2FC,p-value,n_pos,n_neg,n_pos+n_neg
HIF1N_HUMAN,0.66,0.636,0.824,1.0,0.118,0.313,0.116085,11,34,45
SP16H_HUMAN,0.66,0.636,0.765,1.0,0.147,0.681,0.116085,11,34,45
TIM13_HUMAN,0.66,0.909,0.441,1.0,0.324,0.508,0.116085,11,34,45
PSDE_HUMAN,0.658,0.727,0.647,1.0,0.029,0.306,0.122343,11,34,45
WIPF1_HUMAN,0.658,0.636,0.706,1.0,0.147,-0.562,0.122343,11,34,45
KPRB_HUMAN,0.658,0.818,0.5,1.0,0.206,0.569,0.122343,11,34,45
GPC4_HUMAN,0.658,0.364,0.971,1.0,0.294,-0.94,0.122343,11,34,45
TOP1_HUMAN,0.658,0.818,0.5,1.0,0.206,0.628,0.122343,11,34,45
C1TC_HUMAN,0.658,0.545,0.824,1.0,0.029,0.488,0.122343,11,34,45
DNLI1_HUMAN,0.658,0.727,0.706,1.0,0.118,0.434,0.122343,11,34,45
PRDX3_HUMAN,0.658,0.545,0.794,1.0,0.235,0.588,0.122343,11,34,45
IF4A3_HUMAN,0.658,0.818,0.588,1.0,0.029,0.32,0.122343,11,34,45
PUR8_HUMAN,0.658,0.636,0.735,1.0,0.147,0.357,0.122343,11,34,45
PPIC_HUMAN,0.658,0.909,0.382,1.0,0.118,-0.558,0.122343,11,34,45
FXR2_HUMAN,0.658,0.455,0.882,1.0,0.088,0.56,0.122343,11,34,45
FAS_HUMAN,0.658,0.909,0.441,1.0,0.088,0.57,0.122343,11,34,45
AP2B1_HUMAN,0.658,0.818,0.529,1.0,0.118,0.359,0.122343,11,34,45
ECH1_HUMAN,0.658,0.545,0.824,1.0,0.147,0.47,0.122343,11,34,45
KCAB2_HUMAN,0.658,0.636,0.735,1.0,0.206,-0.554,0.122343,11,34,45
FAHD1_HUMAN,0.658,0.636,0.735,1.0,0.0,0.357,0.122343,11,34,45
TCPH_HUMAN,0.658,0.727,0.618,1.0,0.147,0.534,0.122343,11,34,45
NUDT4_HUMAN,0.658,0.636,0.735,1.0,0.059,0.464,0.122343,11,34,45
KIF1B_HUMAN,0.655,0.818,0.647,1.0,0.0,0.262,0.128863,11,34,45
PTMA_HUMAN,0.655,0.818,0.588,1.0,0.059,0.423,0.128863,11,34,45
H2B1J_HUMAN;H2B2E_HUMAN,0.655,0.909,0.441,1.0,0.324,0.93,0.128863,11,34,45
SYUG_HUMAN,0.655,0.455,0.941,1.0,0.147,1.137,0.128863,11,34,45
TCPA_HUMAN,0.655,0.727,0.647,1.0,0.088,0.489,0.128863,11,34,45
ADDB_HUMAN,0.655,0.455,0.912,1.0,0.147,0.697,0.128863,11,34,45
ARRB1_HUMAN,0.655,0.727,0.676,1.0,0.059,-0.368,0.128863,11,34,45
SMD2_HUMAN,0.655,0.636,0.735,1.0,0.0,0.322,0.128863,11,34,45
CPSF6_HUMAN,0.655,0.455,0.941,1.0,0.147,0.464,0.128863,11,34,45
FAM3C_HUMAN,0.655,0.909,0.529,1.0,0.176,-0.557,0.128863,11,34,45
ARC1A_HUMAN,0.655,0.727,0.618,1.0,0.029,0.264,0.128863,11,34,45
SEPT5_HUMAN,0.655,0.818,0.529,1.0,0.118,0.382,0.128863,11,34,45
GCP2_HUMAN,0.655,0.727,0.588,1.0,0.059,0.412,0.128863,11,34,45
AN32E_HUMAN,0.655,0.727,0.588,1.0,0.0,0.525,0.128863,11,34,45
TBB6_HUMAN,0.655,0.636,0.735,1.0,0.088,0.516,0.128863,11,34,45
DBLOH_HUMAN,0.655,0.909,0.441,1.0,0.088,0.405,0.128863,11,34,45
ADPPT_HUMAN,0.655,0.545,0.794,1.0,0.059,0.358,0.128863,11,34,45
BCCIP_HUMAN,0.655,0.727,0.706,1.0,0.0,0.504,0.128863,11,34,45
EIF3L_HUMAN,0.655,0.545,0.853,1.0,0.088,0.415,0.128863,11,34,45
TF3C3_HUMAN,0.655,0.636,0.706,1.0,0.176,0.384,0.128863,11,34,45
HV364_HUMAN,0.652,0.818,0.471,1.0,0.147,-0.546,0.135649,11,34,45
KVD21_HUMAN,0.652,0.727,0.647,1.0,0.029,-0.707,0.135649,11,34,45
PIGR_HUMAN,0.652,0.727,0.588,1.0,0.206,-1.108,0.135649,11,34,45
TPM2_HUMAN,0.652,0.818,0.588,1.0,0.059,0.584,0.135649,11,34,45
CSF1_HUMAN,0.652,0.364,0.941,1.0,0.176,-0.857,0.135649,11,34,45
FUCO_HUMAN,0.652,0.727,0.588,1.0,0.118,-0.559,0.135649,11,34,45
ANXA1_HUMAN,0.652,0.636,0.706,1.0,0.176,-0.687,0.135649,11,34,45
KV116_HUMAN,0.652,0.636,0.735,1.0,0.176,-0.578,0.135649,11,34,45
HEM4_HUMAN,0.652,0.545,0.824,1.0,0.059,0.379,0.135649,11,34,45
HCLS1_HUMAN,0.652,1.0,0.294,1.0,0.294,-0.68,0.135649,11,34,45
MYL9_HUMAN,0.652,0.545,0.794,1.0,0.118,0.465,0.135649,11,34,45
SC24A_HUMAN,0.652,0.727,0.676,1.0,0.059,0.383,0.135649,11,34,45
PECA1_HUMAN,0.652,0.455,0.882,1.0,0.029,-0.368,0.135649,11,34,45
MCM4_HUMAN,0.652,0.909,0.441,1.0,0.088,0.539,0.135649,11,34,45
ECI1_HUMAN,0.652,0.818,0.618,1.0,0.265,0.468,0.135649,11,34,45
PURA_HUMAN,0.652,0.636,0.676,1.0,0.176,-0.49,0.135649,11,34,45
LMNB2_HUMAN,0.652,0.909,0.441,1.0,0.088,0.386,0.135649,11,34,45
SF3A2_HUMAN,0.652,0.636,0.765,1.0,0.147,0.348,0.135649,11,34,45
NUP54_HUMAN,0.652,0.636,0.676,1.0,0.059,0.439,0.135649,11,34,45
DPP9_HUMAN,0.652,0.636,0.765,1.0,0.147,0.353,0.135649,11,34,45
FBX22_HUMAN,0.652,0.636,0.794,1.0,0.0,0.315,0.135649,11,34,45
BICD2_HUMAN,0.652,0.727,0.647,1.0,0.088,0.348,0.135649,11,34,45
CNPY3_HUMAN,0.652,1.0,0.324,1.0,0.324,0.338,0.135649,11,34,45
DHX36_HUMAN,0.652,0.727,0.618,1.0,0.059,0.411,0.135649,11,34,45
EHD2_HUMAN,0.652,0.636,0.706,1.0,0.176,-0.566,0.135649,11,34,45
NRBP_HUMAN,0.652,0.545,0.794,1.0,0.118,0.369,0.135649,11,34,45
HYOU1_HUMAN,0.652,0.909,0.559,1.0,0.0,0.292,0.135649,11,34,45
PSD12_HUMAN,0.65,0.636,0.735,1.0,0.088,0.411,0.142708,11,34,45
NRDC_HUMAN,0.65,0.636,0.765,1.0,0.118,0.36,0.142708,11,34,45
CO1A1_HUMAN,0.65,0.909,0.441,1.0,0.118,0.564,0.142708,11,34,45
TRFL_HUMAN,0.65,0.636,0.676,1.0,0.265,-1.158,0.142708,11,34,45
DLDH_HUMAN,0.65,0.909,0.412,1.0,0.176,0.421,0.142708,11,34,45
MCM3_HUMAN,0.65,0.909,0.471,1.0,0.118,0.516,0.142708,11,34,45
SYTC_HUMAN,0.65,0.727,0.588,1.0,0.029,0.425,0.142708,11,34,45
PRDX5_HUMAN,0.65,0.636,0.735,1.0,0.118,-0.38,0.142708,11,34,45
ATPD_HUMAN,0.65,0.727,0.647,1.0,0.118,0.539,0.142708,11,34,45
IMA1_HUMAN,0.65,0.727,0.618,1.0,0.118,0.757,0.142708,11,34,45
NCBP2_HUMAN,0.65,0.727,0.765,1.0,0.0,0.2,0.142708,11,34,45
UBE2B_HUMAN,0.65,0.818,0.5,1.0,0.265,0.522,0.142708,11,34,45
PWP1_HUMAN,0.65,0.818,0.647,1.0,0.059,0.263,0.142708,11,34,45
NAA25_HUMAN,0.65,0.818,0.588,1.0,0.0,0.37,0.142708,11,34,45
TSN_HUMAN,0.65,0.727,0.588,1.0,0.235,0.367,0.142708,11,34,45
LSM12_HUMAN,0.65,0.636,0.735,1.0,0.0,0.405,0.142708,11,34,45
AB1IP_HUMAN,0.65,0.636,0.735,1.0,0.059,-0.487,0.142708,11,34,45
UBA3_HUMAN,0.65,0.636,0.735,1.0,0.029,0.247,0.142708,11,34,45
BPIB1_HUMAN,0.65,0.455,0.824,1.0,0.029,-0.956,0.142708,11,34,45
SGTB_HUMAN,0.65,1.0,0.324,1.0,0.324,0.484,0.142708,11,34,45
XPO4_HUMAN,0.65,0.545,0.765,1.0,0.147,0.37,0.142708,11,34,45
DDX21_HUMAN,0.65,0.636,0.706,1.0,0.059,0.513,0.142708,11,34,45
RCOR1_HUMAN,0.65,0.545,0.794,1.0,0.118,0.504,0.142708,11,34,45
HV5X1_HUMAN,0.647,0.909,0.588,1.0,0.294,1.083,0.150046,11,34,45
EIF3H_HUMAN,0.647,0.545,0.853,1.0,0.059,0.39,0.150046,11,34,45
RPB4_HUMAN,0.647,0.909,0.412,1.0,0.176,0.351,0.150046,11,34,45
MYO1B_HUMAN,0.647,0.545,0.824,1.0,0.059,0.403,0.150046,11,34,45
DJC13_HUMAN,0.647,0.545,0.853,1.0,0.088,0.396,0.150046,11,34,45
DHE3_HUMAN,0.647,0.545,0.735,1.0,0.235,0.611,0.150046,11,34,45
CD82_HUMAN,0.647,0.818,0.471,1.0,0.088,-0.752,0.150046,11,34,45
STMN1_HUMAN,0.647,0.909,0.5,1.0,0.206,0.617,0.150046,11,34,45
IF4A1_HUMAN,0.647,0.455,0.941,1.0,0.059,0.333,0.150046,11,34,45
TCPB_HUMAN,0.647,0.727,0.618,1.0,0.118,0.462,0.150046,11,34,45
SSRP1_HUMAN,0.647,0.636,0.735,1.0,0.147,0.608,0.150046,11,34,45
TRAP1_HUMAN,0.647,0.818,0.5,1.0,0.088,0.336,0.150046,11,34,45
UGPA_HUMAN,0.647,0.455,0.912,1.0,0.0,0.271,0.150046,11,34,45
SRGP1_HUMAN,0.647,0.727,0.618,1.0,0.206,0.407,0.150046,11,34,45
OXR1_HUMAN,0.647,0.455,0.882,1.0,0.0,-0.387,0.150046,11,34,45
PREX1_HUMAN,0.647,0.636,0.765,1.0,0.0,-0.344,0.150046,11,34,45
SREK1_HUMAN,0.647,0.545,0.794,1.0,0.147,0.41,0.150046,11,34,45
FHR4_HUMAN,0.647,0.545,0.882,1.0,0.059,0.388,0.150046,11,34,45
OSTF1_HUMAN,0.647,0.636,0.735,1.0,0.118,-0.59,0.150046,11,34,45
TBCD_HUMAN,0.647,0.636,0.706,1.0,0.147,0.498,0.150046,11,34,45
TMX1_HUMAN,0.647,0.727,0.735,1.0,0.118,0.401,0.150046,11,34,45
IPO11_HUMAN,0.647,0.818,0.529,1.0,0.088,0.409,0.150046,11,34,45
DNPEP_HUMAN,0.647,0.636,0.706,1.0,0.147,-0.297,0.150046,11,34,45
E41L2_HUMAN,0.644,0.636,0.765,1.0,0.0,-0.34,0.157668,11,34,45
KDM1A_HUMAN,0.644,0.455,0.882,1.0,0.176,0.548,0.157668,11,34,45
XPOT_HUMAN,0.644,0.545,0.824,1.0,0.059,0.255,0.157668,11,34,45
CATH_HUMAN,0.644,0.636,0.706,1.0,0.029,-1.077,0.157668,11,34,45
UCHL1_HUMAN,0.644,0.545,0.794,1.0,0.088,1.22,0.157668,11,34,45
IMDH2_HUMAN,0.644,0.636,0.676,1.0,0.118,0.617,0.157668,11,34,45
SPEE_HUMAN,0.644,0.818,0.441,1.0,0.118,0.581,0.157668,11,34,45
EST1_HUMAN,0.644,0.727,0.735,1.0,0.0,-0.126,0.157668,11,34,45
NAGAB_HUMAN,0.644,0.455,0.912,1.0,0.059,0.44,0.157668,11,34,45
PLCG1_HUMAN,0.644,0.727,0.676,1.0,0.176,0.63,0.157668,11,34,45
UBP14_HUMAN,0.644,1.0,0.294,1.0,0.294,0.42,0.157668,11,34,45
PFD3_HUMAN,0.644,0.909,0.382,1.0,0.206,0.414,0.157668,11,34,45
1433G_HUMAN,0.644,0.636,0.735,1.0,0.176,0.316,0.157668,11,34,45
ERF1_HUMAN,0.644,0.727,0.676,1.0,0.088,0.322,0.157668,11,34,45
TRA2B_HUMAN,0.644,0.545,0.882,1.0,0.118,0.41,0.157668,11,34,45
CBX1_HUMAN,0.644,1.0,0.265,1.0,0.265,0.482,0.157668,11,34,45
IQGA2_HUMAN,0.644,0.636,0.706,1.0,0.0,-0.615,0.157668,11,34,45
MESD_HUMAN,0.644,0.909,0.471,1.0,0.206,0.522,0.157668,11,34,45
PAK2_HUMAN,0.644,0.727,0.618,1.0,0.176,0.322,0.157668,11,34,45
MYOME_HUMAN,0.644,0.636,0.765,1.0,0.029,0.367,0.157668,11,34,45
LEO1_HUMAN,0.644,0.545,0.824,1.0,0.088,0.407,0.157668,11,34,45
USP9X_HUMAN,0.644,0.727,0.588,1.0,0.059,0.346,0.157668,11,34,45
ISG20_HUMAN,0.644,0.545,0.853,1.0,0.029,-0.569,0.157668,11,34,45
SORT_HUMAN,0.644,0.909,0.471,1.0,0.088,-0.564,0.157668,11,34,45
TBB2B_HUMAN,0.644,1.0,0.441,1.0,0.441,0.642,0.157668,11,34,45
NAA15_HUMAN,0.644,0.727,0.706,1.0,0.0,0.329,0.157668,11,34,45
FTO_HUMAN,0.644,0.727,0.676,1.0,0.235,0.322,0.157668,11,34,45
PFD4_HUMAN,0.644,0.818,0.5,1.0,0.265,0.46,0.157668,11,34,45
FAF1_HUMAN,0.644,1.0,0.265,1.0,0.265,0.422,0.157668,11,34,45
ASF1A_HUMAN,0.644,0.636,0.706,1.0,0.0,0.323,0.157668,11,34,45
DX39A_HUMAN,0.642,0.909,0.5,1.0,0.118,0.409,0.165579,11,34,45
QSOX1_HUMAN,0.642,1.0,0.294,1.0,0.294,-0.656,0.165579,11,34,45
DDX3X_HUMAN,0.642,0.364,0.941,1.0,0.029,0.323,0.165579,11,34,45
CASC3_HUMAN,0.642,0.727,0.588,1.0,0.294,0.523,0.165579,11,34,45
PSMD3_HUMAN,0.642,0.364,0.941,1.0,0.059,0.355,0.165579,11,34,45
QORL1_HUMAN,0.642,0.636,0.618,1.0,0.235,0.386,0.165579,11,34,45
TXD12_HUMAN,0.642,0.727,0.647,1.0,0.206,0.524,0.165579,11,34,45
HLAB_HUMAN,0.642,0.727,0.618,1.0,0.206,-0.52,0.165579,11,34,45
CYTB_HUMAN,0.642,0.545,0.882,1.0,0.059,-0.325,0.165579,11,34,45
LV743_HUMAN,0.642,0.727,0.559,1.0,0.235,-0.5,0.165579,11,34,45
GLNA_HUMAN,0.642,0.727,0.588,1.0,0.088,-0.414,0.165579,11,34,45
DDAH1_HUMAN,0.642,0.364,0.941,1.0,0.206,-0.74,0.165579,11,34,45
TCPE_HUMAN,0.642,0.636,0.706,1.0,0.118,0.479,0.165579,11,34,45
TCPD_HUMAN,0.642,0.636,0.706,1.0,0.118,0.447,0.165579,11,34,45
TCPG_HUMAN,0.642,0.727,0.559,1.0,0.118,0.479,0.165579,11,34,45
NFKB2_HUMAN,0.642,0.545,0.824,1.0,0.029,0.486,0.165579,11,34,45
MTM1_HUMAN,0.642,0.727,0.676,1.0,0.0,-0.319,0.165579,11,34,45
EXOS9_HUMAN,0.642,0.455,0.853,1.0,0.029,0.362,0.165579,11,34,45
AP1B1_HUMAN,0.642,0.545,0.765,1.0,0.029,0.283,0.165579,11,34,45
SRSF7_HUMAN,0.642,0.636,0.765,1.0,0.088,0.294,0.165579,11,34,45
H90B2_HUMAN,0.642,0.818,0.5,1.0,0.147,0.488,0.165579,11,34,45
MIX23_HUMAN,0.642,0.636,0.735,1.0,0.176,0.336,0.165579,11,34,45
CE170_HUMAN,0.642,0.636,0.765,1.0,0.147,0.434,0.165579,11,34,45
EIF3M_HUMAN,0.642,0.727,0.618,1.0,0.059,0.319,0.165579,11,34,45
EH1L1_HUMAN,0.642,0.455,0.853,1.0,0.118,0.315,0.165579,11,34,45
UBP47_HUMAN,0.642,0.545,0.853,1.0,0.088,0.478,0.165579,11,34,45
NUDC1_HUMAN,0.642,0.545,0.765,1.0,0.147,0.401,0.165579,11,34,45
TBCB_HUMAN,0.642,0.455,0.853,1.0,0.088,0.444,0.165579,11,34,45
MTND_HUMAN,0.642,0.636,0.676,1.0,0.176,0.456,0.165579,11,34,45
ACO13_HUMAN,0.642,0.455,0.882,1.0,0.029,0.501,0.165579,11,34,45
CATZ_HUMAN,0.642,0.818,0.471,1.0,0.147,-0.604,0.165579,11,34,45
PGP_HUMAN,0.639,0.455,0.794,1.0,0.235,0.396,0.173786,11,34,45
PSD11_HUMAN,0.639,0.364,0.971,1.0,0.029,0.327,0.173786,11,34,45
AGRIN_HUMAN,0.639,0.364,0.912,1.0,0.029,-0.881,0.173786,11,34,45
JIP4_HUMAN,0.639,0.545,0.882,1.0,0.088,0.388,0.173786,11,34,45
SRS10_HUMAN,0.639,0.545,0.912,1.0,0.0,0.227,0.173786,11,34,45
AL1A2_HUMAN,0.639,0.636,0.706,1.0,0.088,-0.678,0.173786,11,34,45
ETFA_HUMAN,0.639,0.545,0.794,1.0,0.147,0.354,0.173786,11,34,45
5NTD_HUMAN,0.639,0.545,0.794,1.0,0.059,-1.274,0.173786,11,34,45
CDK2_HUMAN,0.639,0.727,0.706,1.0,0.147,0.485,0.173786,11,34,45
EPN2_HUMAN,0.639,0.636,0.794,1.0,0.059,0.362,0.173786,11,34,45
UBF1_HUMAN,0.639,0.636,0.735,1.0,0.029,0.315,0.173786,11,34,45
DPOD1_HUMAN,0.639,0.636,0.735,1.0,0.088,0.375,0.173786,11,34,45
GMPR1_HUMAN,0.639,0.455,0.853,1.0,0.118,-0.712,0.173786,11,34,45
FEN1_HUMAN,0.639,0.909,0.471,1.0,0.0,0.252,0.173786,11,34,45
PURA2_HUMAN,0.639,0.636,0.765,1.0,0.029,0.169,0.173786,11,34,45
MCM5_HUMAN,0.639,0.909,0.412,1.0,0.088,0.55,0.173786,11,34,45
TCPZ_HUMAN,0.639,0.727,0.647,1.0,0.088,0.435,0.173786,11,34,45
MDHM_HUMAN,0.639,0.455,0.824,1.0,0.206,0.478,0.173786,11,34,45
PCP_HUMAN,0.639,1.0,0.324,1.0,0.324,0.653,0.173786,11,34,45
AP2S1_HUMAN,0.639,0.455,0.853,1.0,0.059,0.319,0.173786,11,34,45
NCKPL_HUMAN,0.639,0.727,0.588,1.0,0.059,-0.435,0.173786,11,34,45
RUXF_HUMAN,0.639,0.818,0.5,1.0,0.118,0.463,0.173786,11,34,45
CLH1_HUMAN,0.639,0.727,0.529,1.0,0.118,0.524,0.173786,11,34,45
REEP5_HUMAN,0.639,0.455,0.853,1.0,0.029,0.316,0.173786,11,34,45
AMPD2_HUMAN,0.639,0.545,0.824,1.0,0.029,0.377,0.173786,11,34,45
GOGA2_HUMAN,0.639,0.545,0.853,1.0,0.0,0.307,0.173786,11,34,45
TATD1_HUMAN,0.639,0.818,0.529,1.0,0.147,0.33,0.173786,11,34,45
MPRIP_HUMAN,0.639,0.545,0.912,1.0,0.029,0.3,0.173786,11,34,45
CAND1_HUMAN,0.639,0.455,0.824,1.0,0.147,0.383,0.173786,11,34,45
NNRD_HUMAN,0.639,0.818,0.471,1.0,0.176,-0.22,0.173786,11,34,45
EXOC6_HUMAN,0.639,0.545,0.824,1.0,0.176,0.491,0.173786,11,34,45
H2B1A_HUMAN,0.639,1.0,0.324,1.0,0.324,0.77,0.173786,11,34,45
FUBP1_HUMAN,0.639,0.909,0.412,1.0,0.118,0.422,0.173786,11,34,45
AP2M1_HUMAN,0.639,0.636,0.676,1.0,0.088,0.425,0.173786,11,34,45
DCTP1_HUMAN,0.639,0.818,0.529,1.0,0.176,0.511,0.173786,11,34,45
SLTM_HUMAN,0.639,0.545,0.794,1.0,0.059,0.33,0.173786,11,34,45
NUP50_HUMAN,0.639,0.545,0.853,1.0,0.147,0.448,0.173786,11,34,45
GIT1_HUMAN,0.639,0.545,0.765,1.0,0.118,0.372,0.173772,11,34,45
PSMD9_HUMAN,0.636,0.818,0.559,1.0,0.088,0.269,0.182293,11,34,45
EIF3D_HUMAN,0.636,0.545,0.794,1.0,0.0,0.318,0.182293,11,34,45
IDHC_HUMAN,0.636,0.364,0.882,1.0,0.235,-0.505,0.182293,11,34,45
CFAD_HUMAN,0.636,0.545,0.824,1.0,0.235,-0.334,0.182293,11,34,45
SYEP_HUMAN,0.636,0.909,0.382,1.0,0.029,0.408,0.182293,11,34,45
CD63_HUMAN,0.636,0.545,0.735,1.0,0.206,-0.276,0.182293,11,34,45
ROA1_HUMAN,0.636,0.727,0.588,1.0,0.147,0.51,0.182293,11,34,45
CADH3_HUMAN,0.636,0.909,0.382,1.0,0.088,-0.709,0.182293,11,34,45
TENA_HUMAN,0.636,1.0,0.412,1.0,0.412,-0.694,0.182293,11,34,45
WASP_HUMAN,0.636,0.727,0.618,1.0,0.118,-0.358,0.182293,11,34,45
ARP3_HUMAN,0.636,0.636,0.824,1.0,0.0,0.141,0.182293,11,34,45
TBA4A_HUMAN,0.636,0.727,0.618,1.0,0.118,0.378,0.182293,11,34,45
EXOSX_HUMAN,0.636,0.727,0.588,1.0,0.0,0.454,0.182293,11,34,45
CUL1_HUMAN,0.636,0.636,0.647,1.0,0.147,0.438,0.182293,11,34,45
CHD4_HUMAN,0.636,0.545,0.765,1.0,0.118,0.42,0.182293,11,34,45
TTL12_HUMAN,0.636,0.455,0.912,1.0,0.0,0.38,0.182293,11,34,45
EXOS7_HUMAN,0.636,0.545,0.794,1.0,0.176,0.464,0.182293,11,34,45
NCF4_HUMAN,0.636,0.545,0.794,1.0,0.059,-0.385,0.182293,11,34,45
TBCE_HUMAN,0.636,0.818,0.471,1.0,0.059,0.437,0.182293,11,34,45
PPCEL_HUMAN,0.636,0.727,0.559,1.0,0.235,0.457,0.182293,11,34,45
H37_HUMAN,0.636,0.636,0.647,1.0,0.265,0.81,0.182293,11,34,45
PSMF1_HUMAN,0.636,0.364,0.971,1.0,0.147,0.423,0.182293,11,34,45
DOCK7_HUMAN,0.636,0.636,0.676,1.0,0.059,0.385,0.182293,11,34,45
RNZ2_HUMAN,0.636,0.818,0.529,1.0,0.029,0.343,0.182293,11,34,45
NADAP_HUMAN,0.636,0.818,0.559,1.0,0.088,0.389,0.182293,11,34,45
AP1M1_HUMAN,0.636,0.545,0.882,1.0,0.176,0.327,0.182293,11,34,45
DJB11_HUMAN,0.636,0.636,0.676,1.0,0.059,0.374,0.182293,11,34,45
PPCT_HUMAN,0.636,0.545,0.882,1.0,0.029,-0.369,0.182293,11,34,45
MAGD2_HUMAN,0.636,0.636,0.735,1.0,0.059,0.499,0.182293,11,34,45
PSD13_HUMAN,0.636,0.636,0.676,1.0,0.059,0.353,0.182293,11,34,45
1433T_HUMAN,0.635,0.818,0.5,1.0,0.147,0.374,0.186646,11,34,45
LV460_HUMAN,0.634,0.818,0.441,1.0,0.206,-0.55,0.191105,11,34,45
PUR4_HUMAN,0.634,0.636,0.735,1.0,0.118,0.378,0.191105,11,34,45
ARPC2_HUMAN,0.634,0.727,0.618,1.0,0.088,0.172,0.191105,11,34,45
SRGP2_HUMAN,0.634,0.727,0.676,1.0,0.0,0.401,0.191105,11,34,45
PR40A_HUMAN,0.634,0.545,0.882,1.0,0.029,0.389,0.191105,11,34,45
ADA_HUMAN,0.634,0.545,0.882,1.0,0.059,0.586,0.191105,11,34,45
KV230_HUMAN,0.634,0.636,0.647,1.0,0.059,-0.352,0.191105,11,34,45
ATPB_HUMAN,0.634,0.636,0.706,1.0,0.118,0.567,0.191105,11,34,45
AT1B1_HUMAN,0.634,0.727,0.735,1.0,0.088,0.382,0.191105,11,34,45
SYVC_HUMAN,0.634,0.818,0.5,1.0,0.0,0.401,0.191105,11,34,45
MUC18_HUMAN,0.634,0.545,0.794,1.0,0.176,0.362,0.191105,11,34,45
UBC12_HUMAN,0.634,0.636,0.735,1.0,0.059,0.295,0.19109,11,34,45
ARP2_HUMAN,0.634,0.545,0.824,1.0,0.088,0.176,0.191105,11,34,45
CUL3_HUMAN,0.634,0.636,0.647,1.0,0.176,0.401,0.191105,11,34,45
DCTN1_HUMAN,0.634,0.818,0.529,1.0,0.176,0.298,0.191105,11,34,45
2A5D_HUMAN,0.634,0.636,0.706,1.0,0.059,0.34,0.191105,11,34,45
IF4G1_HUMAN,0.634,0.818,0.559,1.0,0.0,0.324,0.191105,11,34,45
MGT5A_HUMAN,0.634,0.909,0.353,1.0,0.176,-0.459,0.191105,11,34,45
GALT2_HUMAN,0.634,0.727,0.618,1.0,0.029,0.22,0.191105,11,34,45
BST1_HUMAN,0.634,1.0,0.412,1.0,0.412,-0.63,0.191105,11,34,45
CSN1_HUMAN,0.634,0.727,0.559,1.0,0.147,0.36,0.191105,11,34,45
INF2_HUMAN,0.634,0.545,0.794,1.0,0.088,0.53,0.191105,11,34,45
ASGL1_HUMAN,0.634,1.0,0.235,1.0,0.235,-0.895,0.191105,11,34,45
HUWE1_HUMAN,0.634,0.455,0.824,1.0,0.088,0.378,0.191105,11,34,45
GCP3_HUMAN,0.634,0.455,0.824,1.0,0.118,0.443,0.191105,11,34,45
MMS19_HUMAN,0.634,0.455,0.882,1.0,0.118,0.45,0.191105,11,34,45
WDR12_HUMAN,0.634,1.0,0.294,1.0,0.294,0.464,0.191105,11,34,45
S38AA_HUMAN,0.634,0.636,0.706,1.0,0.0,0.167,0.191105,11,34,45
TIGAR_HUMAN,0.634,0.545,0.853,1.0,0.0,0.233,0.191105,11,34,45
SHFL_HUMAN,0.634,0.727,0.588,1.0,0.206,-0.597,0.191105,11,34,45
ARP10_HUMAN,0.634,0.818,0.529,1.0,0.147,0.318,0.191105,11,34,45
OAS3_HUMAN,0.634,0.636,0.765,1.0,0.147,-0.628,0.191105,11,34,45
SCRB2_HUMAN,0.632,0.455,0.882,1.0,0.029,0.276,0.195612,11,34,45
NCHL1_HUMAN,0.631,0.727,0.588,1.0,0.088,-0.575,0.200226,11,34,45
USO1_HUMAN,0.631,0.727,0.647,1.0,0.0,0.253,0.200226,11,34,45
CLU_HUMAN,0.631,0.818,0.588,1.0,0.0,0.273,0.200226,11,34,45
HV307_HUMAN,0.631,0.545,0.765,1.0,0.088,-0.28,0.200226,11,34,45
IGHA1_HUMAN,0.631,1.0,0.353,1.0,0.353,-0.181,0.200226,11,34,45
LMNA_HUMAN,0.631,0.818,0.529,1.0,0.059,0.357,0.200226,11,34,45
IF2A_HUMAN,0.631,0.636,0.735,1.0,0.0,0.381,0.200226,11,34,45
IGL1_HUMAN,0.631,0.727,0.618,1.0,0.147,-0.375,0.200226,11,34,45
HEM2_HUMAN,0.631,0.818,0.529,1.0,0.0,-0.252,0.200226,11,34,45
B4GT1_HUMAN,0.631,0.818,0.559,1.0,0.324,-1.154,0.200226,11,34,45
THIL_HUMAN,0.631,0.636,0.765,1.0,0.059,0.419,0.200226,11,34,45
DCK_HUMAN,0.631,0.727,0.588,1.0,0.029,0.46,0.200226,11,34,45
DNJC8_HUMAN,0.631,0.727,0.765,1.0,0.059,0.257,0.200226,11,34,45
RTN3_HUMAN,0.631,0.545,0.765,1.0,0.029,0.361,0.200226,11,34,45
LC7L3_HUMAN,0.631,0.455,0.882,1.0,0.118,0.401,0.200226,11,34,45
EF1D_HUMAN,0.631,0.818,0.559,1.0,0.118,0.384,0.200226,11,34,45
VATA_HUMAN,0.631,0.455,0.912,1.0,0.029,0.308,0.200226,11,34,45
LIMS1_HUMAN,0.631,0.727,0.676,1.0,0.029,-0.256,0.200226,11,34,45
PSB3_HUMAN,0.631,0.545,0.794,1.0,0.206,0.297,0.200226,11,34,45
TCPQ_HUMAN,0.631,0.636,0.706,1.0,0.118,0.395,0.200226,11,34,45
PAPOA_HUMAN,0.631,0.818,0.588,1.0,0.029,0.287,0.200226,11,34,45
