Biomarker,AUC,Sensitivity (max sum),Specificity (max sum),Sensitivity (sens > 95%),Specificity (sens > 95%),Log2FC,p-value,n_pos,n_neg,n_pos+n_neg
NED4L_HUMAN,0.692,0.714,0.789,1.0,0.026,-0.374,0.036266,14,38,52
COCA1_HUMAN,0.692,0.714,0.684,1.0,0.105,-0.766,0.036266,14,38,52
NRP2_HUMAN,0.69,0.643,0.711,1.0,0.237,-0.831,0.038144,14,38,52
TFR1_HUMAN,0.69,0.857,0.526,1.0,0.026,0.516,0.038144,14,38,52
TRFE_HUMAN,0.69,0.786,0.605,1.0,0.237,0.359,0.038144,14,38,52
SEPP1_HUMAN,0.69,0.714,0.737,1.0,0.158,0.601,0.038144,14,38,52
HABP2_HUMAN,0.69,0.571,0.842,1.0,0.132,0.6,0.038144,14,38,52
DAG1_HUMAN,0.69,0.786,0.605,1.0,0.079,-0.527,0.038144,14,38,52
HMHA1_HUMAN,0.69,0.714,0.737,1.0,0.0,-0.405,0.038144,14,38,52
RRAGC_HUMAN,0.69,0.571,0.816,1.0,0.079,0.495,0.038144,14,38,52
INO1_HUMAN,0.69,0.857,0.632,1.0,0.079,0.767,0.038144,14,38,52
SASH3_HUMAN,0.688,0.714,0.763,1.0,0.0,-0.435,0.040104,14,38,52
APOL1_HUMAN,0.688,0.643,0.763,1.0,0.263,0.62,0.040104,14,38,52
FA9_HUMAN,0.688,0.714,0.658,1.0,0.289,0.642,0.040104,14,38,52
A1AT_HUMAN,0.688,0.786,0.605,1.0,0.079,0.382,0.040104,14,38,52
APOB_HUMAN,0.688,0.571,0.816,1.0,0.211,0.841,0.040104,14,38,52
A2MG_HUMAN,0.688,0.714,0.658,1.0,0.237,0.668,0.040104,14,38,52
GNA11_HUMAN,0.688,0.857,0.5,1.0,0.105,-0.883,0.040104,14,38,52
1433S_HUMAN,0.688,0.643,0.763,1.0,0.053,-1.138,0.040104,14,38,52
1433Z_HUMAN,0.688,0.786,0.658,1.0,0.132,0.38,0.040104,14,38,52
DLG1_HUMAN,0.688,0.929,0.526,1.0,0.289,-0.572,0.040104,14,38,52
CLIC6_HUMAN,0.688,0.857,0.474,1.0,0.211,-1.086,0.040104,14,38,52
IPO9_HUMAN,0.688,0.857,0.526,1.0,0.316,0.522,0.040104,14,38,52
F16P2_HUMAN,0.686,0.5,0.868,1.0,0.079,-0.907,0.042149,14,38,52
KNG1_HUMAN,0.686,0.857,0.632,1.0,0.079,0.358,0.042149,14,38,52
CFAH_HUMAN,0.686,0.786,0.632,1.0,0.316,0.497,0.042149,14,38,52
MOES_HUMAN,0.686,0.714,0.684,1.0,0.026,-0.387,0.042149,14,38,52
RADI_HUMAN,0.686,0.571,0.763,1.0,0.079,-0.502,0.042149,14,38,52
PCP_HUMAN,0.686,0.5,0.816,1.0,0.316,0.758,0.042149,14,38,52
FGL2_HUMAN,0.686,0.857,0.474,1.0,0.263,-0.674,0.042149,14,38,52
CNN2_HUMAN,0.686,0.786,0.579,1.0,0.158,-0.585,0.042149,14,38,52
ABCF3_HUMAN,0.686,0.786,0.632,1.0,0.053,0.449,0.042149,14,38,52
SAE2_HUMAN,0.686,0.571,0.921,1.0,0.026,0.409,0.042149,14,38,52
KV240_HUMAN;KVD40_HUMAN,0.684,0.786,0.658,1.0,0.211,0.716,0.044282,14,38,52
ACYP2_HUMAN,0.684,0.571,0.789,1.0,0.132,-0.74,0.044282,14,38,52
ASPG_HUMAN,0.684,0.643,0.737,1.0,0.237,-0.501,0.044282,14,38,52
AMPD2_HUMAN,0.684,0.5,0.868,1.0,0.079,0.541,0.044282,14,38,52
MSPD2_HUMAN,0.684,0.714,0.605,1.0,0.184,-0.603,0.044282,14,38,52
BRK1_HUMAN,0.684,0.643,0.737,1.0,0.237,-0.423,0.044282,14,38,52
ISOC1_HUMAN,0.684,0.5,0.868,1.0,0.132,-0.641,0.044282,14,38,52
URM1_HUMAN,0.684,0.786,0.605,1.0,0.342,-0.634,0.044282,14,38,52
SWP70_HUMAN,0.684,0.929,0.553,1.0,0.289,-0.393,0.044282,14,38,52
AGO2_HUMAN,0.684,0.571,0.842,1.0,0.132,0.399,0.044282,14,38,52
C1QB_HUMAN,0.682,0.643,0.763,1.0,0.316,0.898,0.046505,14,38,52
GANAB_HUMAN,0.682,0.929,0.421,1.0,0.289,0.471,0.046505,14,38,52
VP13C_HUMAN,0.682,0.571,0.789,1.0,0.0,-0.479,0.046505,14,38,52
DOCK2_HUMAN,0.682,0.643,0.816,1.0,0.053,-0.517,0.046505,14,38,52
IMPA3_HUMAN,0.682,0.5,0.895,1.0,0.184,0.347,0.046505,14,38,52
VPS28_HUMAN,0.682,0.786,0.579,1.0,0.263,-0.525,0.046505,14,38,52
NCAM1_HUMAN,0.68,0.571,0.763,1.0,0.184,0.505,0.048821,14,38,52
HEMO_HUMAN,0.68,0.857,0.579,1.0,0.079,0.305,0.048821,14,38,52
KLKB1_HUMAN,0.68,0.643,0.711,1.0,0.342,0.532,0.048821,14,38,52
CDK2_HUMAN,0.68,0.5,0.842,1.0,0.132,0.677,0.048821,14,38,52
MNDA_HUMAN,0.68,0.929,0.421,1.0,0.211,-0.926,0.048821,14,38,52
MYO1E_HUMAN,0.68,0.857,0.474,1.0,0.105,-0.534,0.048821,14,38,52
LCP2_HUMAN,0.68,0.5,0.895,1.0,0.026,-0.495,0.048821,14,38,52
ARRD1_HUMAN,0.68,0.357,1.0,1.0,0.132,-0.991,0.048821,14,38,52
E41L2_HUMAN,0.679,0.714,0.711,1.0,0.289,-0.64,0.051233,14,38,52
STX7_HUMAN,0.679,0.857,0.526,1.0,0.132,-0.446,0.051233,14,38,52
EPB41_HUMAN,0.679,0.857,0.553,1.0,0.132,0.414,0.051233,14,38,52
ALDR_HUMAN,0.679,0.643,0.842,1.0,0.0,0.23,0.051233,14,38,52
PFKAM_HUMAN,0.679,0.643,0.842,1.0,0.053,0.843,0.051233,14,38,52
IGLL1_HUMAN,0.679,0.5,0.816,1.0,0.211,0.66,0.051233,14,38,52
ITIH2_HUMAN,0.679,0.643,0.737,1.0,0.263,0.571,0.051233,14,38,52
COIA1_HUMAN,0.679,0.643,0.711,1.0,0.0,-0.591,0.051233,14,38,52
KSYK_HUMAN,0.679,0.786,0.684,1.0,0.053,-0.552,0.051233,14,38,52
MASP1_HUMAN,0.679,0.643,0.737,1.0,0.211,0.58,0.051233,14,38,52
CASP4_HUMAN,0.679,0.714,0.658,1.0,0.132,-0.567,0.051233,14,38,52
APLP2_HUMAN,0.679,0.286,1.0,1.0,0.211,-0.697,0.051233,14,38,52
PTPRJ_HUMAN,0.679,1.0,0.474,1.0,0.474,-0.511,0.051233,14,38,52
DNJC3_HUMAN,0.679,0.429,0.947,1.0,0.158,-0.414,0.051233,14,38,52
TENS3_HUMAN,0.679,0.857,0.605,1.0,0.0,-0.426,0.051233,14,38,52
STX12_HUMAN,0.679,0.786,0.684,1.0,0.0,-0.383,0.051233,14,38,52
UBXN4_HUMAN,0.679,0.714,0.658,1.0,0.105,-0.377,0.051233,14,38,52
PACN1_HUMAN,0.679,1.0,0.342,1.0,0.342,-0.841,0.051233,14,38,52
RBSK_HUMAN,0.679,0.714,0.737,1.0,0.237,-0.66,0.051233,14,38,52
IRAK4_HUMAN,0.679,0.786,0.579,1.0,0.053,-0.46,0.051233,14,38,52
HLAA_HUMAN,0.677,0.929,0.474,1.0,0.105,-0.474,0.053744,14,38,52
HEXA_HUMAN,0.677,0.643,0.711,1.0,0.079,-0.508,0.053744,14,38,52
AMY2B_HUMAN,0.677,0.5,0.895,1.0,0.211,-1.371,0.053744,14,38,52
ACSL1_HUMAN,0.677,0.714,0.763,1.0,0.026,-0.476,0.053744,14,38,52
KPCI_HUMAN,0.677,0.643,0.711,1.0,0.0,0.589,0.053744,14,38,52
EFTU_HUMAN,0.677,0.571,0.947,1.0,0.0,0.715,0.053744,14,38,52
LG3BP_HUMAN,0.677,0.929,0.395,1.0,0.289,-0.771,0.053744,14,38,52
CD166_HUMAN,0.677,0.571,0.737,1.0,0.105,-0.793,0.053744,14,38,52
NCF4_HUMAN,0.677,0.786,0.605,1.0,0.026,-0.544,0.053744,14,38,52
PDIA6_HUMAN,0.677,0.786,0.605,1.0,0.184,0.491,0.053744,14,38,52
FCN2_HUMAN,0.677,0.857,0.526,1.0,0.053,0.576,0.053744,14,38,52
FKB15_HUMAN,0.677,0.857,0.5,1.0,0.0,-0.35,0.053744,14,38,52
OTU1_HUMAN,0.677,0.857,0.526,1.0,0.053,0.473,0.053744,14,38,52
TATD1_HUMAN,0.677,0.714,0.684,1.0,0.132,0.463,0.053744,14,38,52
ACON_HUMAN,0.677,0.786,0.605,1.0,0.132,0.539,0.053744,14,38,52
VPS25_HUMAN,0.677,0.786,0.553,1.0,0.237,-0.415,0.053744,14,38,52
FCN3_HUMAN,0.676,1.0,0.368,1.0,0.368,0.589,0.055027,14,38,52
DX39A_HUMAN,0.675,0.357,0.974,1.0,0.105,0.605,0.056357,14,38,52
SYUG_HUMAN,0.675,0.5,0.842,1.0,0.132,1.063,0.056357,14,38,52
SAMP_HUMAN,0.675,0.714,0.684,1.0,0.158,0.459,0.056357,14,38,52
PMGE_HUMAN,0.675,0.857,0.579,1.0,0.079,0.697,0.056357,14,38,52
CD9_HUMAN,0.675,0.857,0.474,1.0,0.079,-0.956,0.056357,14,38,52
STIM1_HUMAN,0.675,0.571,0.763,1.0,0.316,-0.417,0.056357,14,38,52
TBCD_HUMAN,0.675,0.857,0.579,1.0,0.132,0.582,0.056357,14,38,52
FPRP_HUMAN,0.675,0.857,0.5,1.0,0.079,-0.647,0.056357,14,38,52
S10A4_HUMAN,0.674,0.714,0.658,1.0,0.263,-0.437,0.057697,14,38,52
PEPL_HUMAN,0.673,0.357,0.974,1.0,0.158,-0.867,0.059075,14,38,52
KAP2_HUMAN,0.673,0.929,0.395,1.0,0.079,-0.419,0.059075,14,38,52
RAB3D_HUMAN,0.673,1.0,0.421,1.0,0.421,-0.434,0.059075,14,38,52
ITIH1_HUMAN,0.673,0.714,0.579,1.0,0.289,0.522,0.059075,14,38,52
PON1_HUMAN,0.673,1.0,0.316,1.0,0.316,0.572,0.059075,14,38,52
CALL3_HUMAN,0.673,0.929,0.447,1.0,0.289,-0.403,0.059075,14,38,52
MCM2_HUMAN,0.673,0.429,0.895,1.0,0.105,0.912,0.059075,14,38,52
MCM6_HUMAN,0.673,0.429,0.895,1.0,0.105,0.903,0.059075,14,38,52
PTGR1_HUMAN,0.673,0.571,0.763,1.0,0.237,-0.635,0.059075,14,38,52
BORC5_HUMAN,0.673,0.786,0.605,1.0,0.105,-0.248,0.059075,14,38,52
BAIP2_HUMAN,0.673,0.714,0.658,1.0,0.079,-0.766,0.059075,14,38,52
CAH2_HUMAN,0.671,0.786,0.579,1.0,0.105,0.798,0.061901,14,38,52
APOA2_HUMAN,0.671,0.714,0.632,1.0,0.184,0.48,0.061901,14,38,52
CAH3_HUMAN,0.671,0.571,0.816,1.0,0.053,0.932,0.061901,14,38,52
HEXB_HUMAN,0.671,0.643,0.763,1.0,0.053,-0.463,0.061901,14,38,52
DPOD1_HUMAN,0.671,0.429,0.921,1.0,0.079,0.5,0.061901,14,38,52
FAS_HUMAN,0.671,0.929,0.447,1.0,0.079,0.636,0.061901,14,38,52
NPC2_HUMAN,0.671,0.571,0.789,1.0,0.158,-0.658,0.061901,14,38,52
TP53B_HUMAN,0.671,0.571,0.895,1.0,0.079,-0.628,0.061901,14,38,52
APOF_HUMAN,0.671,1.0,0.368,1.0,0.368,0.638,0.061901,14,38,52
MSLN_HUMAN,0.671,0.429,0.921,1.0,0.316,-1.391,0.061901,14,38,52
WIPI3_HUMAN,0.671,0.714,0.737,1.0,0.053,-0.489,0.061901,14,38,52
PXL2B_HUMAN,0.671,0.5,0.842,1.0,0.105,-0.47,0.061901,14,38,52
UBE2O_HUMAN,0.671,0.643,0.711,1.0,0.158,0.429,0.061901,14,38,52
DJC17_HUMAN,0.671,0.857,0.553,1.0,0.026,-0.477,0.061901,14,38,52
SC16A_HUMAN,0.669,0.786,0.579,1.0,0.079,-0.59,0.064838,14,38,52
GMFG_HUMAN,0.669,0.786,0.579,1.0,0.026,-0.514,0.064838,14,38,52
IGHG2_HUMAN,0.669,0.714,0.658,1.0,0.289,0.459,0.064838,14,38,52
C1QC_HUMAN,0.669,0.643,0.763,1.0,0.316,0.887,0.064838,14,38,52
CATS_HUMAN,0.669,0.643,0.684,1.0,0.237,-0.712,0.064838,14,38,52
AK1C3_HUMAN,0.669,0.714,0.684,1.0,0.211,-0.891,0.064838,14,38,52
PA24A_HUMAN,0.669,0.786,0.526,1.0,0.079,-0.973,0.064838,14,38,52
DIAC_HUMAN,0.669,0.929,0.447,1.0,0.289,-0.382,0.064838,14,38,52
LTBP1_HUMAN,0.669,0.929,0.368,1.0,0.289,-0.577,0.064838,14,38,52
MON1B_HUMAN,0.669,0.929,0.421,1.0,0.184,-0.3,0.064838,14,38,52
PCAT2_HUMAN,0.669,0.786,0.605,1.0,0.158,-0.584,0.064838,14,38,52
SPART_HUMAN,0.669,0.929,0.421,1.0,0.158,-0.543,0.064838,14,38,52
RBCC1_HUMAN,0.669,0.857,0.526,1.0,0.079,0.287,0.064838,14,38,52
THYN1_HUMAN,0.669,0.5,0.816,1.0,0.289,-0.56,0.064838,14,38,52
NRP1_HUMAN,0.667,1.0,0.447,1.0,0.447,-0.552,0.067889,14,38,52
VTNC_HUMAN,0.667,0.643,0.737,1.0,0.263,0.447,0.067889,14,38,52
A1BG_HUMAN,0.667,0.786,0.684,1.0,0.079,0.344,0.067889,14,38,52
FA7_HUMAN,0.667,0.786,0.526,1.0,0.237,0.541,0.067889,14,38,52
EGLN_HUMAN,0.667,0.571,0.816,1.0,0.0,-0.406,0.067889,14,38,52
PTN6_HUMAN,0.667,0.571,0.868,1.0,0.0,-0.405,0.067889,14,38,52
RHG25_HUMAN,0.667,0.714,0.684,1.0,0.026,-0.436,0.067889,14,38,52
BL1S1_HUMAN,0.667,1.0,0.342,1.0,0.342,-0.42,0.067889,14,38,52
TWF1_HUMAN,0.667,0.714,0.658,1.0,0.105,-0.437,0.067889,14,38,52
PTPA_HUMAN,0.667,0.5,0.842,1.0,0.079,-0.32,0.067889,14,38,52
RAB8B_HUMAN,0.667,0.714,0.737,1.0,0.026,-0.332,0.067889,14,38,52
CPVL_HUMAN,0.667,0.786,0.605,1.0,0.158,0.846,0.067889,14,38,52
ACSA_HUMAN,0.667,0.714,0.684,1.0,0.0,0.302,0.067889,14,38,52
LAMA5_HUMAN,0.665,0.929,0.447,1.0,0.0,-0.487,0.071057,14,38,52
WIPF1_HUMAN,0.665,0.786,0.605,1.0,0.105,-0.585,0.071057,14,38,52
RAC2_HUMAN,0.665,0.643,0.711,1.0,0.053,-0.399,0.071057,14,38,52
CO2_HUMAN,0.665,0.786,0.579,1.0,0.132,0.472,0.071057,14,38,52
LSP1_HUMAN,0.665,0.786,0.553,1.0,0.0,-0.549,0.071057,14,38,52
IQGA1_HUMAN,0.665,0.5,0.868,1.0,0.079,-0.43,0.071057,14,38,52
LYSC_HUMAN,0.665,1.0,0.447,1.0,0.447,-0.731,0.071057,14,38,52
KCAB2_HUMAN,0.665,0.857,0.526,1.0,0.026,-0.521,0.071057,14,38,52
FCL_HUMAN,0.665,0.714,0.711,1.0,0.079,0.395,0.071057,14,38,52
CYTM_HUMAN,0.665,0.857,0.526,1.0,0.263,-0.692,0.071057,14,38,52
ABI1_HUMAN,0.665,0.714,0.711,1.0,0.211,-0.367,0.071057,14,38,52
LMO7_HUMAN,0.665,0.643,0.763,1.0,0.053,-0.703,0.071057,14,38,52
SPS2_HUMAN,0.665,0.786,0.632,1.0,0.0,-0.324,0.071057,14,38,52
TXD17_HUMAN,0.665,0.714,0.632,1.0,0.158,-0.408,0.071057,14,38,52
EHD2_HUMAN,0.665,0.714,0.711,1.0,0.0,-0.426,0.071057,14,38,52
FBX4_HUMAN,0.665,0.643,0.737,1.0,0.237,-0.42,0.071057,14,38,52
VSIG4_HUMAN,0.665,0.929,0.474,1.0,0.368,-0.484,0.071057,14,38,52
VP37C_HUMAN,0.664,0.857,0.5,1.0,0.289,-0.474,0.074345,14,38,52
NUDT3_HUMAN,0.664,0.571,0.763,1.0,0.184,0.375,0.074345,14,38,52
FA10_HUMAN,0.664,0.643,0.684,1.0,0.211,0.517,0.074345,14,38,52
LV208_HUMAN,0.664,0.571,0.737,1.0,0.026,0.524,0.074345,14,38,52
ANXA2_HUMAN,0.664,0.929,0.447,1.0,0.105,-0.551,0.074345,14,38,52
CAN1_HUMAN,0.664,0.429,0.895,1.0,0.158,-0.352,0.074345,14,38,52
IBP4_HUMAN,0.664,1.0,0.395,1.0,0.395,-0.747,0.074345,14,38,52
PTPRG_HUMAN,0.664,0.5,0.842,1.0,0.053,-0.509,0.074345,14,38,52
CTNA1_HUMAN,0.664,0.786,0.579,1.0,0.053,-0.477,0.074345,14,38,52
VDAC2_HUMAN,0.664,0.571,0.921,1.0,0.0,0.814,0.074345,14,38,52
SLFN5_HUMAN,0.664,0.643,0.658,1.0,0.184,-0.553,0.074345,14,38,52
MTMR3_HUMAN,0.664,0.857,0.605,1.0,0.105,-0.145,0.074345,14,38,52
CNDP2_HUMAN,0.664,0.643,0.737,1.0,0.026,-0.504,0.074345,14,38,52
WDR13_HUMAN,0.664,0.786,0.605,1.0,0.211,-0.38,0.074345,14,38,52
SAE1_HUMAN,0.664,0.643,0.789,1.0,0.053,0.427,0.074345,14,38,52
LIMA1_HUMAN,0.664,1.0,0.289,1.0,0.289,-0.52,0.074345,14,38,52
PCYOX_HUMAN,0.664,0.714,0.605,1.0,0.184,0.533,0.074345,14,38,52
HV373_HUMAN,0.662,0.786,0.658,1.0,0.079,0.461,0.077756,14,38,52
MYO1F_HUMAN,0.662,0.5,0.816,1.0,0.0,-0.391,0.077756,14,38,52
SNAPN_HUMAN,0.662,0.786,0.579,1.0,0.158,-0.425,0.077756,14,38,52
TFIP8_HUMAN,0.662,0.571,0.868,1.0,0.026,-0.475,0.077756,14,38,52
FMNL1_HUMAN,0.662,0.857,0.579,1.0,0.0,-0.388,0.077756,14,38,52
HV330_HUMAN;HVC05_HUMAN,0.662,1.0,0.395,1.0,0.395,0.698,0.077756,14,38,52
CHLE_HUMAN,0.662,0.714,0.658,1.0,0.289,0.553,0.077756,14,38,52
CSF1_HUMAN,0.662,0.5,0.868,1.0,0.053,-0.874,0.077756,14,38,52
LEG3_HUMAN,0.662,0.571,0.842,1.0,0.0,-0.51,0.077756,14,38,52
WASP_HUMAN,0.662,0.857,0.579,1.0,0.026,-0.328,0.077756,14,38,52
MUC18_HUMAN,0.662,0.786,0.632,1.0,0.158,0.337,0.077756,14,38,52
CNTN1_HUMAN,0.662,1.0,0.368,1.0,0.368,-0.754,0.077756,14,38,52
SUMF2_HUMAN,0.662,0.5,0.789,1.0,0.158,-0.714,0.077756,14,38,52
PEPL1_HUMAN,0.662,0.643,0.763,1.0,0.053,-0.334,0.077756,14,38,52
CPNE2_HUMAN,0.662,0.714,0.684,1.0,0.053,-0.373,0.077756,14,38,52
DHRS6_HUMAN,0.662,0.571,0.711,1.0,0.184,-0.666,0.077756,14,38,52
LNP_HUMAN,0.662,0.5,0.816,1.0,0.211,-0.374,0.077756,14,38,52
XPO5_HUMAN,0.662,0.714,0.658,1.0,0.132,0.648,0.077756,14,38,52
SDCB1_HUMAN,0.66,0.929,0.395,1.0,0.316,-0.767,0.081294,14,38,52
STK10_HUMAN,0.66,0.643,0.737,1.0,0.026,-0.242,0.081294,14,38,52
ENPL_HUMAN,0.66,1.0,0.316,1.0,0.316,0.416,0.081294,14,38,52
THRB_HUMAN,0.66,0.786,0.526,1.0,0.105,0.348,0.081294,14,38,52
TIMP1_HUMAN,0.66,0.857,0.474,1.0,0.263,-0.703,0.081294,14,38,52
C1S_HUMAN,0.66,0.643,0.737,1.0,0.184,0.55,0.081294,14,38,52
5NTD_HUMAN,0.66,0.929,0.368,1.0,0.237,-1.347,0.081294,14,38,52
SYUA_HUMAN,0.66,0.714,0.632,1.0,0.263,0.802,0.081294,14,38,52
GDIR2_HUMAN,0.66,0.786,0.632,1.0,0.0,-0.376,0.081288,14,38,52
ADA17_HUMAN,0.66,0.786,0.605,1.0,0.237,-0.42,0.081294,14,38,52
PLD3_HUMAN,0.66,0.571,0.868,1.0,0.053,0.672,0.081294,14,38,52
UBTD2_HUMAN,0.66,0.929,0.474,1.0,0.132,-0.359,0.081294,14,38,52
NOE1_HUMAN,0.66,0.786,0.553,1.0,0.026,0.445,0.081294,14,38,52
SKI8_HUMAN,0.66,0.714,0.579,1.0,0.079,-0.453,0.081294,14,38,52
GMPR2_HUMAN,0.66,1.0,0.368,1.0,0.368,-0.426,0.081294,14,38,52
BACH_HUMAN,0.658,0.929,0.421,1.0,0.211,0.685,0.084962,14,38,52
PLIN3_HUMAN,0.658,0.714,0.553,1.0,0.263,-0.481,0.084962,14,38,52
RASK_HUMAN,0.658,0.786,0.605,1.0,0.053,-0.364,0.084962,14,38,52
FUCO_HUMAN,0.658,0.714,0.684,1.0,0.105,-0.477,0.084962,14,38,52
CLCB_HUMAN,0.658,0.714,0.605,1.0,0.026,-0.432,0.084962,14,38,52
CO6A1_HUMAN,0.658,0.786,0.553,1.0,0.079,-0.677,0.084962,14,38,52
ANK1_HUMAN,0.658,0.357,0.921,1.0,0.184,0.649,0.084962,14,38,52
VATC1_HUMAN,0.658,0.714,0.684,1.0,0.0,0.226,0.084962,14,38,52
CAMP_HUMAN,0.658,0.857,0.526,1.0,0.184,-0.927,0.084962,14,38,52
RB27A_HUMAN,0.658,0.714,0.605,1.0,0.184,-0.619,0.084962,14,38,52
NUCB2_HUMAN,0.658,0.714,0.684,1.0,0.105,-0.58,0.084962,14,38,52
F91A1_HUMAN,0.658,0.571,0.816,1.0,0.079,0.416,0.084962,14,38,52
DCA11_HUMAN,0.658,0.714,0.579,1.0,0.289,0.393,0.084962,14,38,52
LRC20_HUMAN,0.658,0.571,0.737,1.0,0.184,-0.459,0.084962,14,38,52
PLPP_HUMAN,0.658,0.5,0.789,1.0,0.132,0.533,0.084962,14,38,52
CK054_HUMAN,0.658,0.857,0.526,1.0,0.132,-0.422,0.084962,14,38,52
MXRA5_HUMAN,0.658,0.571,0.737,1.0,0.132,-0.813,0.084962,14,38,52
OLFL3_HUMAN,0.658,0.357,0.921,1.0,0.211,-0.666,0.084962,14,38,52
ARMC1_HUMAN,0.658,0.643,0.789,1.0,0.0,0.339,0.084962,14,38,52
SNX4_HUMAN,0.656,0.929,0.395,1.0,0.079,-0.371,0.088762,14,38,52
CERU_HUMAN,0.656,0.857,0.579,1.0,0.0,0.267,0.088762,14,38,52
C1R_HUMAN,0.656,0.643,0.763,1.0,0.237,0.465,0.088762,14,38,52
RASN_HUMAN,0.656,0.5,0.789,1.0,0.158,-0.462,0.088762,14,38,52
CRP_HUMAN,0.656,0.714,0.658,1.0,0.132,0.942,0.088762,14,38,52
SAP3_HUMAN,0.656,0.786,0.526,1.0,0.184,-0.455,0.088762,14,38,52
PRTN3_HUMAN,0.656,0.643,0.684,1.0,0.211,-1.124,0.088762,14,38,52
GNL1_HUMAN,0.656,0.429,0.921,1.0,0.158,0.524,0.088762,14,38,52
S10AA_HUMAN,0.656,0.786,0.553,1.0,0.289,-0.633,0.088762,14,38,52
RAC1_HUMAN,0.656,0.643,0.684,1.0,0.184,-0.389,0.088762,14,38,52
NSUN2_HUMAN,0.656,0.857,0.447,1.0,0.053,0.518,0.088762,14,38,52
LAGE3_HUMAN,0.656,0.571,0.763,1.0,0.079,0.465,0.088762,14,38,52
IQGA2_HUMAN,0.656,0.571,0.711,1.0,0.184,-0.733,0.088762,14,38,52
STXB2_HUMAN,0.656,0.714,0.632,1.0,0.158,-0.512,0.088762,14,38,52
NTAN1_HUMAN,0.656,0.714,0.658,1.0,0.026,-0.309,0.088762,14,38,52
ERBIN_HUMAN,0.656,0.786,0.553,1.0,0.211,-0.459,0.088762,14,38,52
APOL2_HUMAN,0.656,0.714,0.684,1.0,0.0,-0.551,0.088762,14,38,52
CAB45_HUMAN,0.656,0.857,0.474,1.0,0.263,-0.752,0.088762,14,38,52
CCM2_HUMAN,0.656,0.857,0.553,1.0,0.211,-0.459,0.088762,14,38,52
DPCD_HUMAN,0.656,0.714,0.658,1.0,0.026,-0.37,0.088762,14,38,52
FETUB_HUMAN,0.656,0.786,0.579,1.0,0.158,0.44,0.088762,14,38,52
RB22A_HUMAN,0.656,0.929,0.395,1.0,0.237,-0.385,0.088762,14,38,52
MASP2_HUMAN,0.654,1.0,0.368,1.0,0.368,0.546,0.092698,14,38,52
G6PE_HUMAN,0.654,0.786,0.553,1.0,0.263,0.372,0.092698,14,38,52
PLSL_HUMAN,0.654,0.857,0.632,1.0,0.0,-0.331,0.092698,14,38,52
HPTR_HUMAN,0.654,0.643,0.658,1.0,0.105,0.477,0.092698,14,38,52
APOA1_HUMAN,0.654,0.643,0.684,1.0,0.132,0.367,0.092698,14,38,52
CBG_HUMAN,0.654,0.786,0.579,1.0,0.079,0.369,0.092698,14,38,52
MMP2_HUMAN,0.654,0.429,0.921,1.0,0.289,-0.764,0.092698,14,38,52
CO4A_HUMAN,0.654,0.857,0.474,1.0,0.289,0.446,0.092698,14,38,52
ANXA3_HUMAN,0.654,1.0,0.289,1.0,0.289,-0.905,0.092698,14,38,52
VCAM1_HUMAN,0.654,0.643,0.684,1.0,0.026,0.339,0.092698,14,38,52
UBP8_HUMAN,0.654,0.714,0.789,1.0,0.0,-0.354,0.092698,14,38,52
COFA1_HUMAN,0.654,0.857,0.447,1.0,0.184,-0.442,0.092698,14,38,52
UFM1_HUMAN,0.654,0.929,0.395,1.0,0.211,-0.446,0.092698,14,38,52
STK3_HUMAN,0.654,0.786,0.579,1.0,0.026,0.24,0.092691,14,38,52
P3H1_HUMAN,0.654,0.5,0.789,1.0,0.079,0.527,0.092698,14,38,52
QORX_HUMAN,0.654,0.571,0.789,1.0,0.132,-0.489,0.092698,14,38,52
UBR1_HUMAN,0.654,0.643,0.763,1.0,0.105,-0.374,0.092698,14,38,52
DLG3_HUMAN,0.654,0.786,0.605,1.0,0.0,-0.63,0.092698,14,38,52
K1C16_HUMAN,0.652,0.714,0.711,1.0,0.105,-0.803,0.096773,14,38,52
KIF1B_HUMAN,0.652,0.786,0.579,1.0,0.0,0.34,0.096773,14,38,52
RALB_HUMAN,0.652,0.571,0.763,1.0,0.132,-0.359,0.096773,14,38,52
MMP9_HUMAN,0.652,0.857,0.447,1.0,0.237,-0.956,0.096773,14,38,52
LDHB_HUMAN,0.652,0.5,0.842,1.0,0.105,0.427,0.096773,14,38,52
PROZ_HUMAN,0.652,0.357,0.947,1.0,0.053,0.609,0.096773,14,38,52
RS27_HUMAN,0.652,0.571,0.789,1.0,0.026,0.378,0.096773,14,38,52
FBLN2_HUMAN,0.652,0.643,0.816,1.0,0.132,0.62,0.096773,14,38,52
ASAH1_HUMAN,0.652,0.429,0.868,1.0,0.105,-0.58,0.096773,14,38,52
DOCK1_HUMAN,0.652,0.643,0.684,1.0,0.105,-0.395,0.096773,14,38,52
FBP1L_HUMAN,0.652,0.929,0.421,1.0,0.289,-0.449,0.096773,14,38,52
DP13B_HUMAN,0.652,1.0,0.395,1.0,0.395,-0.461,0.096773,14,38,52
TB22A_HUMAN,0.652,0.5,0.842,1.0,0.0,-0.362,0.096773,14,38,52
SH3L1_HUMAN,0.65,0.643,0.684,1.0,0.211,-0.426,0.100989,14,38,52
CO6_HUMAN,0.65,0.857,0.474,1.0,0.237,0.488,0.100989,14,38,52
CO5_HUMAN,0.65,1.0,0.342,1.0,0.342,0.615,0.100989,14,38,52
